name,company_id,customer_id,subscription_id,mrr,arr,discount_count,currency,interval
hp praski,co_d42b0faa-dfca-437a-b15e-c2ddf284d6a4,cus_SyQ8EMUhBDil21,sub_1S2TNCKojVEYZPlXIlKuOLtP,89,,0.0,eur,month
orgavision,co_68451053-8c8e-4ba0-abe2-f12dfdce455c,cus_SyQcm7uCg2VTVI,sub_1S2U3tKojVEYZPlX8bAEK4yi,89,,0.0,eur,month
interactive tools GmbH,co_dbf094a0-7308-4b2f-9e23-922a4b232b99,cus_SyRCfD0qjAfC11,sub_1S2UjFKojVEYZPlXAZEtMfDO,199,,0.0,eur,month
Take3,co_71b00e8d-e135-495e-b696-3dadde878483,cus_SyUrmlDvfJLlqc,sub_1S2XrxKojVEYZPlXHmtPVJKh,400,,0.0,eur,month
clockin,co_87129e65-185c-4fbf-9fb1-5bc99a961507,cus_SyWffE6DAZKjZf,sub_1S2ZdQKojVEYZPlXWFr4tQ8O,130,,0.0,eur,month
Mersudin Forbes,co_fc3264ce-376c-4389-8710-3bc5b7f8189a,cus_SyXX7uAEIfV8CS,sub_1S2aTXKojVEYZPlX1xPXmDS5,199,,0.0,eur,month
Gioielli di Valenza,co_5f3e984a-8abc-4d99-9f18-cf03cec82f64,cus_SyYfBfTMKE85dI,sub_1S2bYZKojVEYZPlXv2QyQThb,89,,0.0,eur,month
Betmode,co_0233a730-6c30-4155-b1b1-742b6eda813c,cus_SydWtW8aT3NB0l,sub_1S2gFqKojVEYZPlXz2CxbgDq,199,,0.0,eur,month
Paul Gordon,co_70bd5046-e20c-4799-a149-2e8f8eaedf87,cus_SynAlPiuObGPW5,sub_1S2pc1KojVEYZPlXNHpAX7kb,199,,0.0,eur,month
Agicap,co_c212e773-99df-4efe-846c-fad684d800ad,cus_Syqo12EW0ZydZm,sub_1S2tQmKojVEYZPlXvMVK9QBd,199,,0.0,eur,month
Lifeboost Coffee,co_a3adab33-254f-4d8b-a7d5-7d68ff778b91,cus_Sys3JxGNTLp3iC,sub_1S2ujXKojVEYZPlXIOuyxEhG,89,,0.0,usd,month
Hatch,co_af3e3acf-1bdc-44a2-8d53-a365ca01ef98,cus_SysfODdgHVXTph,sub_1S2uuvKojVEYZPlXLvKGzuVm,89,,0.0,usd,month
Engel & Völkers,co_2788fd0f-b799-4515-bd8f-1cdb1386d24b,cus_SyskgRYGW93UDv,sub_1S2uzYKojVEYZPlXgx3RtZHz,499,,0.0,eur,month
Whale,co_940141ae-c291-4cd1-83db-37e390c39ffe,cus_Syt0dDpvU1Auug,sub_1S2vNaKojVEYZPlXo9mE2FEv,89,,0.0,eur,month
TrueClicks,co_018bcf89-5317-4104-88df-9f6e77a52276,cus_SytMawkXSQzCwo,sub_1S2vbmKojVEYZPlX79pt2DcB,89,,0.0,eur,month
Crossrope,co_9ab456a2-6d5e-4a58-9a2d-17578aa3260d,cus_SytwJ9H5RQxOqr,sub_1S2w9aKojVEYZPlX0em33eaW,89,,0.0,eur,month
Kelsey Reaves,co_c152399f-4e6f-45c7-8ebb-bc3e2eb582b8,cus_ScAQ9SFxNCcWd2,sub_1S2x9GKojVEYZPlXNzfFG73u,89,,0.0,usd,month
FrankCrum,co_dfa8f546-9b7b-4556-992f-014ad87b5a79,cus_SyygpGtfwW2J0y,sub_1S30jZKojVEYZPlXYnajYDCp,162,1945.22,0.0,eur,year
SimplePractice,co_43c9eb15-95aa-48b9-9b07-1020e548c4b0,cus_SgbReaG9blYfUs,sub_1S31R1KojVEYZPlXyUjJfagW,199,,0.0,eur,month
Tax Defense Network,co_3a4b9ae3-56e6-4fe1-be19-56a4c3639e7a,cus_SyzT4XTbDcEVst,sub_1S31VwKojVEYZPlXgq01UgqJ,189,,0.0,usd,month
Brainlabs,co_9f83323d-41e3-4317-a919-9b7018f2d3ed,cus_Sz3h0mGyiwdtmh,sub_1S35ajKojVEYZPlXe8p3zUE8,200,,0.0,eur,month
circuly,co_c711df2e-3e98-44ea-8f47-bf8bb77d99d0,cus_Sz9ZXMCLwncHGc,sub_1S3BGPKojVEYZPlXEF6jsR9j,199,,0.0,eur,month
HelloBello,co_e044244c-15a8-431c-a31a-6081be5909a5,cus_SzASIofvqNjn88,sub_1S3CHlKojVEYZPlXRLLapsrB,89,,0.0,eur,month
IBEX,co_47764dc5-5c43-4bde-9749-88fa16e00042,cus_Sz7FnkfcRXxXJK,sub_1S3Cb0KojVEYZPlXalCE4f3U,89,,0.0,eur,month
Offbeat Projects,co_2f4ac820-3d76-44a6-ac5a-094c8702d79e,cus_SzEG6CVHRE8xWv,sub_1S3FonKojVEYZPlXpaacR96c,199,,0.0,eur,month
Attention Fox,co_ff12b6c9-f6ea-455a-8e95-b503c5d32e8f,cus_SvsCctB3YYKBSa,sub_1S3GEcKojVEYZPlXjJcECgq6,89,,0.0,eur,month
Fresh Egg,co_bf3c7a61-1470-4a82-9a11-130430c1b85e,cus_SzGzmZHXbHhLEJ,sub_1S3IRzKojVEYZPlXjUkyi3J4,200,,0.0,eur,month
InTouchNow AI,co_9f7dd06a-4b22-4ce1-bee9-35ee9bde23e9,cus_SzKZaFr2WnncJB,sub_1S3LybKojVEYZPlXjRqS13xF,89,,0.0,eur,month
Kontent.ai,co_71d8da4a-da2b-4b72-a02c-cc5eb1a3210d,cus_SzW9aOVyJrrUeC,sub_1S3X70KojVEYZPlX17MScdMw,89,,0.0,eur,month
CloudAMQP,co_29f951c1-0887-4ce8-975a-8c6538e99465,cus_SzWnl81rgQRf1H,sub_1S3XmTKojVEYZPlXJfLuvdk5,89,,0.0,eur,month
Webstars Ltd,co_dc419cde-f6d0-4e76-9fb0-b848dca66be9,cus_SzXnotU1IzCcgJ,sub_1S3Z3SKojVEYZPlXDFu7BykQ,89,,0.0,eur,month
EnvisionUP,co_fe05f426-34f9-447b-95dd-f62151a68fd4,cus_SzbK2FpUrQyU2w,sub_1S3c9rKojVEYZPlXssJlRzmK,288,,0.0,eur,month
Adzuna,co_eaebaaf1-c43d-4e3b-ac9a-ccfe6e9a4727,cus_SzFWOwo763RjeG,sub_1S3dh0KojVEYZPlXJMZx9Kc8,89,,0.0,eur,month
,,cus_SzFm98jG6U6KRv,sub_1S3e83KojVEYZPlXW8Fzz4MP,199,,0.0,eur,month
Hurricane,co_87e7c450-d127-461f-8982-c5d3b1813745,cus_Szdcg1pj5eoruu,sub_1S3eNNKojVEYZPlXLDJKNPjW,199,,0.0,eur,month
Solo,co_d49118f5-124b-4019-bfe4-b0f189d429c9,cus_SzdotsVG1vSnYr,sub_1S3eYWKojVEYZPlXCJVwJdmR,89,,0.0,usd,month
We. Communications UK,co_bacdc994-5e25-4a74-9962-57908345225c,cus_SzcfF6UFdPrBO3,sub_1S3fCKKojVEYZPlXGAklLEi1,199,,0.0,eur,month
Web Focused,co_117f1bf6-995d-4b61-a482-bc8477194c81,cus_SzfE3qtj5kjnz8,sub_1S3fuJKojVEYZPlXfMDcvlTP,199,,0.0,eur,month
One Cloud Inc,co_d0fce363-e009-4c81-a3de-90cec41b0c6b,cus_SziktkF7RZRqi8,sub_1S3jJrKojVEYZPlXjk4uqiaF,89,,0.0,usd,month
Practice Better,co_0d0915cd-38a9-48e8-a0ef-6ca0c36a4cfe,cus_SzjH2Y6BF1BSB9,sub_1S3jooKojVEYZPlXfgCKXchx,89,,0.0,eur,month
MJBLabs,co_4ce991b5-1910-4487-a968-c0231d580dec,cus_Szkvw25iRj1tCY,sub_1S3lQOKojVEYZPlXusT0o0iJ,89,,0.0,usd,month
Sonnenpark Hotel GmbH & Co. KG,co_5969cc06-c486-4bd7-b34c-4cfc45e967e7,cus_SzuKtPTM5aE2Aj,sub_1S3uXjKojVEYZPlXtLrCo4Vl,89,,0.0,eur,month
SH Digital,co_fb82409e-a0c8-4948-9edf-5ea00a71e85d,cus_SzuLScFlQjymjk,sub_1S3uXlKojVEYZPlX2KlN5fmy,77,919.0,0.0,eur,year
People Data Labs,co_e54ebe59-264e-4a2b-bc90-1ab8abd13cdc,cus_Sr26hIV6Uf9IKk,sub_1S41G0KojVEYZPlXRaGHXuDJ,89,,0.0,eur,month
Exodus,co_580c2d5b-effd-4eb0-b90a-809cf44a46cf,cus_T01Ek4GsQrRd0p,sub_1S41JqKojVEYZPlXheQQRh3S,199,,0.0,eur,month
Ailistings,co_fd579d05-3905-494a-9e87-6410a54b4274,cus_T01KflSnDkUtgR,sub_1S41qwKojVEYZPlXVoVo75Sv,89,,0.0,eur,month
Hello Audio,co_d75fa1f5-ad62-4c90-89fd-6de7b1b8ad09,cus_T078WWjZW9Oujy,sub_1S46vKKojVEYZPlX2fbI6t0W,89,,0.0,usd,month
XBert,co_62e63b12-305e-431c-8a31-a78261e246d1,cus_T0CtswFhwAt4W9,sub_1S4ChCKojVEYZPlXxL6tjuDn,89,,0.0,eur,month
CJ SEO Consultancy,co_5e59ffba-ae21-405e-a13e-8af5a00e4b9f,cus_T0FfA7Zlsp5eK8,sub_1S4FCDKojVEYZPlXsbg70Ms7,199,,0.0,eur,month
The Dorm,co_da66f9d3-dd7d-4ab5-962b-85730aee1530,cus_T0nvPG8CCOKPkz,sub_1S4mNNKojVEYZPlX6KGP46sc,89,,0.0,eur,month
Tiying Zhao,co_3d712f90-06e9-472f-b41c-c7748cf3a7b3,cus_T0w9DOv9LbNPO3,sub_1S4uKNKojVEYZPlXrptWT6sk,89,,0.0,usd,month
Vera,co_506ec21a-036b-456c-8ee6-1ecd7a9da057,cus_SpWA58HFjCsqtc,sub_1S512vKojVEYZPlXujjUQ7DT,199,,0.0,eur,month
get traction GmbH,co_5ac7f4de-566d-4305-b4d6-eeac12e40eed,cus_T13ATnW9hbj0M6,sub_1S516jKojVEYZPlXVx1PMMeP,278,,0.0,eur,month
Steiner,co_67ce0d8c-e233-447c-a266-6bb06a316066,cus_T154KyrlAQtWpe,sub_1S52yAKojVEYZPlXx5O1LM9B,199,,0.0,eur,month
Maschinensucher,co_400127e9-fe48-4283-bdfb-218aeddb055c,cus_T15r9yOkXiGJth,sub_1S53rqKojVEYZPlXXE8ScPHx,89,,0.0,eur,month
Camedia,co_6f6a94ec-fd77-4faa-9ee7-bb59e9640a34,cus_T16rxWZyrrXtg6,sub_1S54eMKojVEYZPlXO8W8HMmc,199,,0.0,eur,month
ithelps-digital.com,co_f8479069-72fe-498f-99b8-a73576c089f1,cus_T17TeM4KmFKnMA,sub_1S55FnKojVEYZPlXmjqpM7vn,100,,0.0,eur,month
Allô,co_711cca46-df69-409c-ae51-a0f0a9762c60,cus_T17pOI8jegDRHg,sub_1S55aNKojVEYZPlXWNopVn3Q,199,,0.0,eur,month
Spacedealer,co_564723ac-8490-414a-aefb-2b9ee38c052b,cus_T187OqRZ5H1ZX7,sub_1S55sIKojVEYZPlXgkzwwkPN,400,,0.0,eur,month
Codeword,co_9380e877-f598-41c6-b7c8-c309c677c423,cus_T18iPTzPdBurVd,sub_1S56QiKojVEYZPlXOr0rLlb5,278,,0.0,eur,month
Geeks360,co_f0f847f3-e8d9-4872-8296-40791b26105e,cus_T1AEq0UQ4NXkbm,sub_1S57ukKojVEYZPlXJR0q8myM,89,,0.0,usd,month
Agency,co_0848bb62-50b1-4d78-9270-145624504c88,cus_SuGOfAl0tYA7dW,sub_1S5ITSKojVEYZPlXaLFG4aqa,89,,0.0,eur,month
Dampsoft,co_b6db843b-2733-4344-819f-0433cb16447a,cus_T1PJqX5dmP6I8V,sub_1S5MVIKojVEYZPlXWF1d2rNh,89,,0.0,eur,month
Formlabs,co_aa871086-a2fb-40c3-b771-164c2065ca57,cus_T1PFdKzkYfIY7R,sub_1S5MceKojVEYZPlXw55HriRV,199,,0.0,eur,month
Apohem,co_5f08e076-4e2e-4494-aefd-1bd0a12f1e6b,cus_SbwBTuL0YiA9Bi,sub_1S5NJqKojVEYZPlXxDXQyWIe,89,,0.0,eur,month
Multi Platform Content,co_650c6d39-922d-4a56-9ea5-2fbd92619eda,cus_SwhAsLvfij2Waj,sub_1S5Ok5KojVEYZPlXrWaUUGb7,199,,0.0,eur,month
Bloom Search Marketing,co_07fe732d-b143-4193-91f0-02864963f4eb,cus_T1VSUXL86aPtin,sub_1S5SSpKojVEYZPlXv37Dy5Tf,89,,0.0,eur,month
FSK,co_93626fad-7387-44f8-b89c-975b973bcf96,cus_SukrfOn3LY7D1Q,sub_1S5SWNKojVEYZPlXIrTULvwn,89,,0.0,eur,month
Orbital x,co_f263f47a-b5d7-4bcc-80b2-d3212ed38c71,cus_T1WjIHWhjWVtk5,sub_1S5TioKojVEYZPlX7yantKIU,89,,0.0,eur,month
DCAcar,co_34c35645-6e3d-4540-8a14-b90374244edb,cus_T1dZgUH9rlzGIB,sub_1S5aJXKojVEYZPlXln43yJLX,376,,0.0,eur,month
Toasty Marketing,co_7e7d9bde-5116-4ead-808f-7142eb2e8c44,cus_T1fHe3BLEeru78,sub_1S5byXKojVEYZPlXABlvbXCB,178,,0.0,usd,month
Foxglove,co_5e6c7ffb-6545-4439-860a-7c37d7a91c9c,cus_T1kzfvXH7HCsFg,sub_1S5hY8KojVEYZPlX3rR89nJf,89,,0.0,eur,month
Seiten-Werk GmbH,co_efb5ab52-6603-414f-8e64-80589a129e8c,cus_T1lKOTaajyBUaV,sub_1S5hobKojVEYZPlX88bMDQOI,199,,0.0,eur,month
Espace Concours,co_0def59b5-4a11-4bfa-ac2a-be374f587dcd,cus_T1UNHUpIUppI7x,sub_1S5kDdKojVEYZPlXHwTJNbwr,89,,0.0,eur,month
Paddle Creative,co_34745fdf-13b1-497e-bcb2-9a9bf3fb9a9d,cus_T1nq4jdGa5VHlx,sub_1S5kFoKojVEYZPlXWmI3p3dt,89,,0.0,eur,month
BIKE24,co_064b7a32-a600-479a-800f-bb9bc974a6f6,cus_SzvTWX7pMlYoIq,sub_1S5lXzKojVEYZPlXEzHMXoUy,199,,0.0,eur,month
Profit.co,co_4e2c5a49-963c-4e19-8d15-e7d5f115aced,cus_T1pgaYZafXttux,sub_1S5m36KojVEYZPlXvhGgeiPU,199,,0.0,eur,month
FOA,co_11710f50-63b6-403d-a626-d40bc1c099ba,cus_T1nPO8hfrb48nJ,sub_1S5mCjKojVEYZPlXvV2sevDx,89,,0.0,eur,month
Treuenfels,co_1bc5b612-6ebe-480c-81f0-4f7c3607b191,cus_T1s0ZVsq9VfwJD,sub_1S5oMfKojVEYZPlX4cxm1biX,89,,0.0,eur,month
JTL-Software-GmbH,co_a1082e2b-f9b9-44d1-b46d-3f91441bf137,cus_T1VB9nBea0DtWi,sub_1S5p5EKojVEYZPlXcH6ubDUB,169,2029.0,0.0,eur,year
UiPath,co_c83c6e81-7d92-4b27-b4b9-86308394e677,cus_SwvIKKBfBqr0sv,sub_1S5pjmKojVEYZPlXkNlJbsPQ,199,,0.0,eur,month
co:listic GmbH,co_788b0c1f-2d45-418f-8f4e-1cea9c0583c7,cus_T1s62QwyUEBn7q,sub_1S5pnjKojVEYZPlXe9YBd4PH,199,,0.0,eur,month
NFM,co_04e2caf4-d7de-41cb-bf03-84c3a2a31360,cus_T1tZMtpHDgJkcw,sub_1S5pqSKojVEYZPlXinMbsFHR,89,,0.0,usd,month
audibene,co_04dab04e-e0bc-4457-8eda-0a03c3f18a54,cus_T1uAVmM73krTyA,sub_1S5qNUKojVEYZPlX6yAEYike,199,,0.0,eur,month
Signalchecker,co_406fbe22-a6a9-461f-a815-f1c2438cdd37,cus_T1uWrsiNEIuGBq,sub_1S5qjBKojVEYZPlX5khowbtE,89,,0.0,eur,month
Jestor,co_45d81879-10f0-46a2-8bce-09570c6a7835,cus_T1v7e4Z06OYbJw,sub_1S5rK8KojVEYZPlXF6DvQRDp,89,,0.0,eur,month
CFOshare,co_40e20607-9e38-40bf-bd34-30b11caa7d13,cus_T1vhlTURo5C5pW,sub_1S5rrOKojVEYZPlX5Eb6KhGy,89,,0.0,usd,month
ActiveCampaign,co_47cbe445-a20b-4946-9e69-93091da3b5a1,cus_SavrImT0nG3me9,sub_1S5sZXKojVEYZPlXOKKpalox,199,,0.0,eur,month
Zenoti,co_427ac2cc-5b6d-4143-9fcf-0848d5cb7d3c,cus_T1yJ1PBKqjEb2i,sub_1S5uOtKojVEYZPlXahnCZdde,89,,0.0,usd,month
Novopath,co_46658acf-5d16-44db-81a2-afbc56778aba,cus_T1z1lWVmbS1yJ9,sub_1S5v3uKojVEYZPlX6N4QAaJu,499,,0.0,eur,month
GTPZero,co_2db06a42-b113-4462-8c4d-289e79d7c146,cus_T23wjYvpi7Znmc,sub_1S5zpdKojVEYZPlXzDY86p5I,199,,0.0,eur,month
Close Brothers Invoice Finance,co_aa6c504e-31f6-4cd1-aa4e-0924c043ca57,cus_T13QddiC7yYzDl,sub_1S62afKojVEYZPlXLfiaLSJQ,288,,0.0,eur,month
Trenkwalder Österreich,co_9e4b3452-5850-4d7c-9c4a-2464406199fb,cus_T1OtwAFz35m4jO,sub_1S6BNXKojVEYZPlXOWNilhzt,89,,0.0,eur,month
Nolte,co_6e789ec2-7c74-4afa-852f-021e5301c97d,cus_T2GyqgjR9Z1cy0,sub_1S6CrKKojVEYZPlXWf65UE4g,89,,0.0,eur,month
Paage,co_c17904ae-827d-4711-a859-284f7eee2b41,cus_T2IpbkGTWavkkg,sub_1S6EG1KojVEYZPlX4CRy36mB,89,,0.0,eur,month
Namespace,co_49f6c4cc-a94f-4eb3-8d96-4add61aba7ff,cus_T2KPSdFuCfVz3x,sub_1S6FluKojVEYZPlXQYFeQHc6,89,,0.0,eur,month
Cowboy Pools,co_c99ea4e2-7e63-4c27-9ca0-2fa16dd074ce,cus_T2M6w2f6mjUsns,sub_1S6HOmKojVEYZPlXPdUmjpDf,89,,0.0,usd,month
Attruby,co_2821fd5e-59cf-4a3e-9361-12fe4aef61b7,cus_Sm2Sn5jd88sL1A,sub_1S6I6IKojVEYZPlXixpxBOdP,199,,0.0,eur,month
frank&dick,co_8cc4e705-9737-454f-a120-be8691e0a79b,cus_Sp35cwglA67sJ6,sub_1S6RDIKojVEYZPlXW2exWg36,199,,0.0,eur,month
MADS,co_b8bac540-96b5-4aa6-9ad4-f89b6490e30e,cus_T2YPkDlsUOQYJM,sub_1S6TJIKojVEYZPlXJ5nhWZ8g,500,,0.0,eur,month
Marks Uhren ,co_52bf5252-7c18-49bc-9007-fc3c730c5f44,cus_T2Z0OMea5MbSSX,sub_1S6U6SKojVEYZPlX0Z3PKm52,89,,0.0,eur,month
Podbase,co_d3af8a82-8b9f-47ba-a755-6da5ea5967ad,cus_T2W5yKizmJzd42,sub_1S6UBvKojVEYZPlXFzGHewCI,89,,0.0,eur,month
Echologger,co_7a3cb811-f40a-4726-8611-6af118f3f8c0,cus_T2Qc3njXyNnuGe,sub_1S6UoLKojVEYZPlXjzRR2K19,178,,0.0,eur,month
Issanka,co_4f7d9eec-6c7a-4040-b083-992a3a9e179a,cus_T2bFpkbn77vi3D,sub_1S6W4fKojVEYZPlXGSiaJJ7S,90,,0.0,eur,month
Barthet,co_0444b2c1-50b2-4b24-b347-1fbb7b3b1da5,cus_T2cJ1FlkA0M7Ca,sub_1S6X5cKojVEYZPlXjvo6jQei,89,,0.0,usd,month
Team 4,co_9d299b09-3110-415f-83ef-7113d9199c7f,cus_Sc1IBxgTzc0gUg,sub_1S6YEYKojVEYZPlXVR0u0CGJ,299,,0.0,eur,month
HiveMQ,co_3e949477-0336-47cd-b9a3-2780087bc58f,cus_T286OstATBsVy5,sub_1S6aUiKojVEYZPlXQqVS8Ceu,199,,0.0,eur,month
Kiterocket ,co_6ae6c351-2c01-4401-9669-00385a030f9b,cus_T2dORjhMkj242s,sub_1S6gM2KojVEYZPlXgeAfpOM9,89,,0.0,usd,month
Atomchat,co_f3f4c802-77d8-48de-afef-de7a0735be13,cus_T2RAUqnIE1Rie9,sub_1S710kKojVEYZPlXRHzxOSr9,89,,0.0,usd,month
outmove,co_3651e8cd-de97-473c-ad30-306180e7d09e,cus_T3Madmv2LRqnw6,sub_1S7FtDKojVEYZPlXOrGP4lIi,199,,0.0,eur,month
Hexaview,co_ed2ce32c-bd41-49cb-9ef0-d446e16ccd0c,cus_T3bhKkNTt5f6vV,sub_1S7VP2KojVEYZPlXDXxxnuwD,199,,0.0,eur,month
PFH,co_5402cdbe-9b1a-4e81-8029-19fb0e0cfad6,cus_T2Zk0Z2lssYfHd,sub_1S7WXiKojVEYZPlXJlTjsumO,89,,0.0,eur,month
digitalagenten,co_6bc0b693-3ae2-4000-bdf9-60b5adff3429,cus_T3eWwWjKAL3tId,sub_1S7XovKojVEYZPlXMTS4Mpf6,89,,0.0,eur,month
maids.cc,co_f180debc-e6f9-4dcf-a087-361ce1ad9197,cus_T3gUzdWdqNa6Ca,sub_1S7Z8KKojVEYZPlXYmwnxnwS,109,,0.0,eur,month
Media Intelligence,co_4b742878-049c-404c-a7d9-444bfaf2faa3,cus_T1NnE3XeP9p2kx,sub_1S7ZEHKojVEYZPlXpeydI7FN,199,,0.0,eur,month
Red Freckles®,co_80785820-2919-47a2-bdc4-9319a88cafec,cus_T3iK5ZI65emYo9,sub_1S7awIKojVEYZPlXA8xfKCFP,199,,0.0,eur,month
DeepMedia,co_a07cbeef-904d-472f-b80b-671a5950949b,cus_T3ithajeBUcb6K,sub_1S7bSPKojVEYZPlXoy83DstI,89,,0.0,eur,month
prodress,co_c974dce6-d934-4cd6-8fca-a217a6498bac,cus_T3k2LJm1MXqkKE,sub_1S7ccIKojVEYZPlXqmHFWZVF,89,,0.0,eur,month
Uxopian Software,co_84f2992d-806e-4c3a-b3c2-cad3d2bfb971,cus_T3o3yuq1Zvd5oX,sub_1S7gTcKojVEYZPlXcS2RffdQ,89,,0.0,eur,month
Gymdesk,co_da28531c-dbde-4fee-b8f3-9a60ac19d15b,cus_SzKJFDwrz4MX9B,sub_1S7hcbKojVEYZPlXxKWjeABo,248,,0.0,eur,month
Matador AI,co_ddc1951c-920f-4772-8f8c-c9a4ddb85124,cus_T3pWDP4DLyCAw9,sub_1S7i9AKojVEYZPlX59gyVoHL,89,,0.0,eur,month
Magnetic North,co_0e5f23c3-5fc5-4ad7-bd10-3dd291df3f59,cus_T3tWIKut5EprKK,sub_1S7ljUKojVEYZPlX8ksFIZMa,495,,0.0,eur,month
 STG Digital,co_74848d25-b3c1-4405-98c7-04041ad80d51,cus_T40WayWNVC9pWm,sub_1S7t2tKojVEYZPlX1k2ngnSB,199,,0.0,eur,month
Equiti,co_da012d6a-e477-4596-b1c4-b0d65598af30,cus_SmDPLxKDxCZBp2,sub_1S7t7sKojVEYZPlXeoOi1PRA,199,,0.0,eur,month
Yango - Ads,co_5576d671-ab21-4642-8a89-7f3b6fd8e298,cus_T41sytCz3PygYm,sub_1S7trJKojVEYZPlXWH85EttW,288,,0.0,eur,month
Profit Media,co_7f439231-7f35-473f-9c7b-1eb190cce52b,cus_T45tiY9kjv4HHo,sub_1S7xoMKojVEYZPlXtVRGZ3cu,89,,0.0,eur,month
CIPHR,co_686cc1b0-99d4-429b-b33e-f342f56bb8ca,cus_T47AhaqRUc4NKs,sub_1S7yxWKojVEYZPlXayU15EKx,77,919.0,0.0,eur,year
justETF,co_8eb66ecd-bf37-4646-a9d6-bc378639c9e5,cus_SzdDTvy5ctISj7,sub_1S7zKkKojVEYZPlXM0j6pgKS,169,2029.0,0.0,eur,year
Flip,co_b3d80d2a-72c3-423f-95a0-1438f138613c,cus_T2LfWvUbNVPhLs,sub_1S7zmiKojVEYZPlX4OdQj7iL,89,,0.0,eur,month
Rightway Parking,co_a56398e0-412f-4d79-9149-f9398f0fb043,cus_T4D2azRtJod4ME,sub_1S84dTKojVEYZPlXrCc9rczA,89,,0.0,eur,month
Kanha,co_702a40b2-aaeb-402d-89a6-1f54260fe0d8,cus_T3tz8hMhP9oySb,sub_1S891sKojVEYZPlX6y4cQgUR,89,,0.0,usd,month
Art of Living,co_4454197c-3ae9-43a6-830a-7492a7cf7f6f,cus_Sz2vZXgh2pKHkS,sub_1S8A31KojVEYZPlXDUeYwZQo,89,,0.0,usd,month
Catawiki,co_6e9342d5-e0e2-4553-b02e-81e47b58110f,cus_T4OulJ2dAbuzoC,sub_1S8G6dKojVEYZPlXlPF275w9,169,2029.0,0.0,eur,year
Fire on the Hill,co_3a2fa76d-5153-44b7-9dc1-3a024c753035,cus_T4Pxmn3vzmXpWm,sub_1S8HB7KojVEYZPlXBxalxkM1,1280,,0.0,eur,month
Lawtons,co_9e29fa94-da7c-4718-b117-bca70349b87e,cus_T4Qy6tecxvgKoE,sub_1S8I75KojVEYZPlXRBhISvJD,150,,0.0,eur,month
eigenheads,co_d390821e-deb1-4c09-91b2-ac589f0c7628,cus_T4RhiXJQplq0z7,sub_1S8IqdKojVEYZPlXhTWK2WKN,89,,0.0,eur,month
Webitics,co_e7708f84-73c4-41fa-b586-c91f62f10ef6,cus_T4RqOJ7KMBFEbd,sub_1S8Iy4KojVEYZPlX2djwu8Ov,89,,0.0,eur,month
Dirk Schornstein Consulting,co_50be58da-a39c-442c-b33e-9edd079a82bd,cus_ScLgIhupVx24jG,sub_1S8KFpKojVEYZPlX4lXcwXyH,89,,0.0,eur,month
Digisense SRL,co_ee191c29-3b64-4db5-b143-e2ef33423bc8,cus_T4TZiDFg7OujuQ,sub_1S8KgxKojVEYZPlX7oFqiphc,89,,0.0,eur,month
RivalMind,co_0244f14e-478a-4554-8406-7eada3ae5523,cus_T4U7CHviUvCBko,sub_1S8L9dKojVEYZPlXlKUKcjum,199,,0.0,eur,month
7aeo,co_165adb14-da98-47de-ada6-2157b5e813b0,cus_T4VAwRekn6n9LG,sub_1S8MA7KojVEYZPlXDkQumot6,200,,0.0,eur,month
Butternut Box,co_da138573-50f1-4b2a-8b0e-f7aa929956b7,cus_T4VH0bzK2RYYpv,sub_1S8MHQKojVEYZPlXkiCQJ8pd,4320,,0.0,eur,month
HeyJobs,co_659c0232-b47e-4af0-b0b9-98dc4e595e08,cus_SqzDjUg8jcSQ21,sub_1S8N3vKojVEYZPlXoc64oz05,199,,0.0,eur,month
Eduki,co_6c4c0242-05a1-4d88-85a8-868e8476de49,cus_T4RXiZOyBMwaAB,sub_1S8NkWKojVEYZPlXT3CFGs1t,199,,0.0,eur,month
Voy,co_405c9439-4e6f-4d59-91d4-2c334eadc803,cus_T4RCZmvqDTpeHJ,sub_1S8PbjKojVEYZPlXjVRjpM8W,89,,0.0,eur,month
Verbatim,co_71438964-f2c3-4215-935f-ee7c5a1906a6,cus_T4dII8arS8aMv8,sub_1S8U4PKojVEYZPlXsPoExe4B,0,,1.0,usd,month
Gentle Dental of New England,co_4df6184d-a1ba-4951-8b88-3eac6ec7093f,cus_SqZjrsGU6VMWPz,sub_1S8cmZKojVEYZPlXypS7HD2e,199,,0.0,eur,month
codicem,co_fb9ed0a9-790d-4f4a-8ff4-c4dac2f1d63d,cus_SjqLmixqvHJWn3,sub_1S8eNIKojVEYZPlXQzXMwW4e,0,,1.0,eur,month
test,co_17dd72f8-fc6e-4512-a50b-cbb60ab59b3b,cus_T4o3Jv58oTzb9T,sub_1S8eSVKojVEYZPlX2rqrEY3x,0,,1.0,eur,month
Birch,co_6581d20a-33ec-495e-980e-5862dbb862d0,cus_T4oFMHaXZFgmvM,sub_1S8edPKojVEYZPlXrWbNlnB9,89,,0.0,eur,month
cyanite,co_9f3cdcac-5104-446d-889d-2f1e9210ae7c,cus_T4oFMHaXZFgmvM,sub_1S8edPKojVEYZPlXrWbNlnB9,89,,0.0,eur,month
Kindergartenakademie,co_b7aaba33-e5ca-44b1-8282-dc9ad7f7631c,cus_T4owBjHEkIi7Ls,sub_1S8fOiKojVEYZPlXMkKGkQGt,89,,0.0,eur,month
