,id,name,type,domain,stripe_customer_id,stripe_subscription_id,company_id,required_credits_annual,customer_id,mrr_cents,current_annual_revenue
398,co_52359cc8-6e08-4095-82cf-6f1ae8391be2,Stryde,AGENCY,stryde.com,cus_SVlXTc63q55mQ6,sub_1Rak0wKojVEYZPlXRW2HQJdk,co_52359cc8-6e08-4095-82cf-6f1ae8391be2,222.0,cus_SVlXTc63q55mQ6,19900.0,2388.0
399,co_5241f947-748c-4c96-ad60-578007621e80,dilate,AGENCY,dilate.com.au,cus_SO4ETkM4c6JES2,sub_1RTI6MKojVEYZPlXhi9pf8N5,co_5241f947-748c-4c96-ad60-578007621e80,348.0,cus_SO4ETkM4c6JES2,18850.0,2262.0
400,co_52a2565e-34fc-4a9d-acfe-c754c5e795fb,Balderton,IN_HOUSE,balderton.com,cus_T6MRbYZfAnR64D,sub_1SA9jUKojVEYZPlX8XVDMpz5,co_52a2565e-34fc-4a9d-acfe-c754c5e795fb,15.0,,,0.0
401,co_52b65c20-c438-4090-961f-f5026c6d0ac1,Frontegg,IN_HOUSE,frontegg.com,cus_SZnywcClP2kZjm,sub_1ReeMTKojVEYZPlX8Mc5X4Ed,co_52b65c20-c438-4090-961f-f5026c6d0ac1,100.0,cus_SZnywcClP2kZjm,11200.0,1344.0
402,co_52bf5252-7c18-49bc-9007-fc3c730c5f44,Marks Uhren ,IN_HOUSE,marks-uhren.de,cus_T2Z0OMea5MbSSX,sub_1S6U6SKojVEYZPlX0Z3PKm52,co_52bf5252-7c18-49bc-9007-fc3c730c5f44,66.0,cus_T2Z0OMea5MbSSX,8900.0,1068.0
403,co_53406cff-b43c-4170-85c4-113eb9cee2f0,Bare,IN_HOUSE,bare.com.au,cus_SrYEljZXrCwh9i,sub_1RvpBJKojVEYZPlXmSXLnYcv,co_53406cff-b43c-4170-85c4-113eb9cee2f0,75.0,cus_SrYEljZXrCwh9i,8900.0,1068.0
404,co_53523853-cf4c-4380-8a5f-3aa6e35fb3e8,Yard Dawgs,IN_HOUSE,yarddawgslawncare.ca,cus_T4ORbvVBRi3X4e,sub_1S8FgRKojVEYZPlXHeZNnP7K,co_53523853-cf4c-4380-8a5f-3aa6e35fb3e8,18.0,,,0.0
405,co_53d79119-c861-4527-95b9-3fe6392725ee,shopify,IN_HOUSE,shopify.com,cus_Sk6iSXnYMX2VU0,sub_1RocVKKojVEYZPlXk8MwfnT4,co_53d79119-c861-4527-95b9-3fe6392725ee,33.0,cus_Sk6iSXnYMX2VU0,8900.0,1068.0
406,co_5402cdbe-9b1a-4e81-8029-19fb0e0cfad6,PFH,IN_HOUSE,pfh.de,cus_T2Zk0Z2lssYfHd,sub_1S7WXiKojVEYZPlXJlTjsumO,co_5402cdbe-9b1a-4e81-8029-19fb0e0cfad6,27.0,cus_T2Zk0Z2lssYfHd,8900.0,1068.0
407,co_543369e9-5dca-4c71-9aac-c7921401ab90,Text In Church,IN_HOUSE,textinchurch.com,cus_SrkfEpKt970hj0,sub_1Rw1AtKojVEYZPlXP5kOzB0L,co_543369e9-5dca-4c71-9aac-c7921401ab90,24.0,cus_SrkfEpKt970hj0,91900.0,11028.0
408,co_54595237-ac88-4237-b4cf-770023ab4ebd,M+R,AGENCY,mrss.com,cus_SgeJ5cXYZpZLH0,sub_1RlH1UKojVEYZPlXjHXfYo1L,co_54595237-ac88-4237-b4cf-770023ab4ebd,153.0,cus_SgeJ5cXYZpZLH0,9950.0,1194.0
409,co_545dccc0-a7a4-4f3b-a597-4a35ef4873e8,agencia eleven,AGENCY,agenciaeleven.com,cus_SX8O2cbt9TyeVQ,sub_1Rc47vKojVEYZPlXj0DExSK6,co_545dccc0-a7a4-4f3b-a597-4a35ef4873e8,504.0,cus_SX8O2cbt9TyeVQ,20000.0,2400.0
410,co_548279eb-c107-4204-a71e-b814f934ecba,Plakos,IN_HOUSE,plakos-akademie.de,cus_SFvOZo63CgjMTO,sub_1RNuxBKojVEYZPlXVp5v2RaM,co_548279eb-c107-4204-a71e-b814f934ecba,75.0,cus_SFvOZo63CgjMTO,9000.0,1080.0
411,co_54aab778-f9d3-4113-9d28-1a352d453075,Vonteq,AGENCY,vonteq.ro,cus_T4OiPyl4kUuuXY,sub_1S8GEYKojVEYZPlXjAUwB5RL,co_54aab778-f9d3-4113-9d28-1a352d453075,21.0,,,0.0
412,co_551f3bb8-5023-4a83-a214-90699a3243e1,BP Digital,AGENCY,bpdigital.hu,cus_StFKcCtnQYOOuZ,sub_1RojmUKojVEYZPlXF0KQI3fP,co_551f3bb8-5023-4a83-a214-90699a3243e1,30.0,,,0.0
413,co_55205f3c-ba91-47af-8298-88901793415e,Prowly,IN_HOUSE,prowly.com,cus_Sf0pPdbnNbHwTL,sub_1RoI06KojVEYZPlXlR7Kp6wP,co_55205f3c-ba91-47af-8298-88901793415e,75.0,cus_Sf0pPdbnNbHwTL,8900.0,1068.0
414,co_5576d671-ab21-4642-8a89-7f3b6fd8e298,Yango - Ads,AGENCY,yango-ads.com,cus_T41sytCz3PygYm,sub_1S7trJKojVEYZPlXWH85EttW,co_5576d671-ab21-4642-8a89-7f3b6fd8e298,51.0,cus_T41sytCz3PygYm,8900.0,1068.0
415,co_559ee328-f38d-4b6f-8903-84eb9768da0d,Gorgias,IN_HOUSE,gorgias.com,cus_ShMFo1gXvkmvsm,sub_1RlyoxKojVEYZPlXZM9gRBgK,co_559ee328-f38d-4b6f-8903-84eb9768da0d,75.0,cus_ShMFo1gXvkmvsm,8900.0,1068.0
416,co_55a4b20d-3a07-4499-aae0-eff10102aa16,GAME ON,IN_HOUSE,game-on-event.de,cus_SdpriXYn0duxUN,sub_1Ria0gKojVEYZPlX5iJb7jt2,co_55a4b20d-3a07-4499-aae0-eff10102aa16,75.0,cus_SdpriXYn0duxUN,8900.0,1068.0
417,co_5631cf8b-f7f8-4fff-97d0-16682ee5aab4,test,AGENCY,brilliant.org,cus_T4WoAM03Gg3WUD,sub_1S8dthKojVEYZPlXGzR8QPlO,co_5631cf8b-f7f8-4fff-97d0-16682ee5aab4,12.0,,,0.0
418,co_564723ac-8490-414a-aefb-2b9ee38c052b,Spacedealer,AGENCY,spacedealer.de,cus_T187OqRZ5H1ZX7,sub_1S55sIKojVEYZPlXgkzwwkPN,co_564723ac-8490-414a-aefb-2b9ee38c052b,198.0,cus_T187OqRZ5H1ZX7,6666.0,799.92
419,co_566b2b0c-7d49-41d4-9b12-5a77d68bc355,Lunar Ventures,AGENCY,lunar.vc,cus_Sbzx3nnY8jxOln,sub_1Rgm0QKojVEYZPlXDwodzTBi,co_566b2b0c-7d49-41d4-9b12-5a77d68bc355,21.0,cus_Sbzx3nnY8jxOln,8900.0,1068.0
420,co_5675fdf7-ebde-4107-b534-2871e652bb64,Mobile Club,IN_HOUSE,mobile.club,cus_ShITutNFmR30lQ,sub_1Rlu2qKojVEYZPlXFbcvOn6l,co_5675fdf7-ebde-4107-b534-2871e652bb64,66.0,cus_ShITutNFmR30lQ,8900.0,1068.0
421,co_56778e0e-9873-44bd-a63b-16eda5476942,Batida,IN_HOUSE,batida.pl,cus_T5XlB9VrJWN7Ls,sub_1S9MhOKojVEYZPlXeSiIjekq,co_56778e0e-9873-44bd-a63b-16eda5476942,33.0,,,0.0
422,co_56962a22-b3c7-483e-8579-d28f2c6f0d45,EDGE Digital,AGENCY,edge-digital.ai,cus_T01RGPDNhtmtS2,sub_1SAACiKojVEYZPlXasLsy6UC,co_56962a22-b3c7-483e-8579-d28f2c6f0d45,66.0,,,0.0
423,co_56998606-a387-4472-a777-3c8c74c849d3,Metrohm,IN_HOUSE,metrohm.com,cus_Sojor0mGxUBKzF,sub_1RtmpnKojVEYZPlXzutMoABZ,co_56998606-a387-4472-a777-3c8c74c849d3,249.0,cus_Sojor0mGxUBKzF,19900.0,2388.0
424,co_56aca571-5503-40cb-a031-baefcd4896f9,Studiohawk,AGENCY,studiohawk.com.au,cus_S6OW9Pf0xrqbUd,sub_1RCBjcKojVEYZPlXfPzlZzCN,co_56aca571-5503-40cb-a031-baefcd4896f9,300.0,cus_S6OW9Pf0xrqbUd,6000.0,720.0
425,co_570e7951-7cbc-45aa-bf06-966b1adbb5f2,Squarespace,IN_HOUSE,squarespace.com,cus_SIvXUsXvBTqpZZ,sub_1RTQ7bKojVEYZPlXCMKQERur,co_570e7951-7cbc-45aa-bf06-966b1adbb5f2,300.0,cus_SIvXUsXvBTqpZZ,19900.0,2388.0
426,co_571ba533-e806-4251-bcaf-0c5f8c5fefdc,Bild,IN_HOUSE,bild.de,cus_STkBl1A1Xma850,sub_1RbeEAKojVEYZPlXYoAA2Bit,co_571ba533-e806-4251-bcaf-0c5f8c5fefdc,930.0,cus_STkBl1A1Xma850,19900.0,2388.0
427,co_57440e15-c695-4225-a7d4-2e1eac3a1ff7,Grove Ai,IN_HOUSE,grovetrials.com,cus_T5LkvUZQtDLPGo,sub_1S9B4QKojVEYZPlXUGn4dxaw,co_57440e15-c695-4225-a7d4-2e1eac3a1ff7,15.0,,,0.0
428,co_57c7505e-6bf3-4a20-9faa-0282b8c9ecdc,CAQ AG,IN_HOUSE,caq.de,cus_SjA4vxGD6SwBOD,sub_1RnxYxKojVEYZPlXClr6XVAY,co_57c7505e-6bf3-4a20-9faa-0282b8c9ecdc,75.0,cus_SjA4vxGD6SwBOD,8900.0,1068.0
429,co_57e9ab0c-f078-4cc2-a1dc-43d169bbea82,Eskimoz,AGENCY,eskimoz.fr,cus_S3f8kmqkqrOIWy,sub_1R9XoOKojVEYZPlXjv7DnDlf,co_57e9ab0c-f078-4cc2-a1dc-43d169bbea82,447.0,cus_S3f8kmqkqrOIWy,6000.0,720.0
430,co_57f1994f-65b0-4255-8c51-f005f219aa75,Singita,IN_HOUSE,singita.com,cus_T2bhozT4rS4CW4,sub_1S6WWDKojVEYZPlXZsx4l9bu,co_57f1994f-65b0-4255-8c51-f005f219aa75,42.0,cus_T2bhozT4rS4CW4,8900.0,1068.0
431,co_580c2d5b-effd-4eb0-b90a-809cf44a46cf,Exodus,IN_HOUSE,exodus.co.uk,cus_T01Ek4GsQrRd0p,sub_1S41JqKojVEYZPlXheQQRh3S,co_580c2d5b-effd-4eb0-b90a-809cf44a46cf,90.0,cus_T01Ek4GsQrRd0p,19900.0,2388.0
432,co_58353739-a12a-419c-9a91-a5b6b1b28af0,CLICKLIFT Online Marketing,AGENCY,clicklift.de,cus_Sg8vTpSwjOegrt,sub_1Rll5rKojVEYZPlX7I2ryeSp,co_58353739-a12a-419c-9a91-a5b6b1b28af0,216.0,cus_Sg8vTpSwjOegrt,6000.0,720.0
433,co_58787f92-617b-4d30-afd0-5bdde3191780,Groundies,IN_HOUSE,groundies.com,cus_T4TQFKUbcDA9FL,sub_1S8KXmKojVEYZPlXgRPVIqhj,co_58787f92-617b-4d30-afd0-5bdde3191780,72.0,cus_T4TQFKUbcDA9FL,8900.0,1068.0
434,co_58da034e-7edc-4a5c-9496-2b1dbcf62c69,Civitatis ,IN_HOUSE,civitatis.com,cus_Sc5NjSSlOC8SWc,sub_1RgrHgKojVEYZPlXVD1WwY1H,co_58da034e-7edc-4a5c-9496-2b1dbcf62c69,297.0,cus_Sc5NjSSlOC8SWc,19900.0,2388.0
435,co_5965c6ef-09b0-40a5-85ac-928d72eb8922,Kvinta,IN_HOUSE,kvinta.com,cus_T4t9zKVjomHIuh,sub_1S8jfmKojVEYZPlXkXKoFAs1,co_5965c6ef-09b0-40a5-85ac-928d72eb8922,66.0,,,0.0
436,co_5969cc06-c486-4bd7-b34c-4cfc45e967e7,Sonnenpark Hotel GmbH & Co. KG,AGENCY,sonnenpark.de,cus_SzuKtPTM5aE2Aj,sub_1S3uXjKojVEYZPlXtLrCo4Vl,co_5969cc06-c486-4bd7-b34c-4cfc45e967e7,66.0,cus_SzuKtPTM5aE2Aj,8900.0,1068.0
437,co_597eb219-2ed9-46e7-86dd-37dcf9ab608c,Cybay,AGENCY,cybay.de,cus_SJkN0HIRRxwuck,sub_1RP6tqKojVEYZPlXp6V1WeM2,co_597eb219-2ed9-46e7-86dd-37dcf9ab608c,111.0,cus_SJkN0HIRRxwuck,9000.0,1080.0
438,co_59d359dd-6fce-417a-911f-68b87e6b4965,Property Inspect,IN_HOUSE,propertyinspect.com,cus_SuhtKFy2jwjWSu,sub_1RysUyKojVEYZPlXWhcAqYGm,co_59d359dd-6fce-417a-911f-68b87e6b4965,33.0,cus_SuhtKFy2jwjWSu,8900.0,1068.0
439,co_59e88774-acf9-4633-8b62-6eac9ad34f2f,Eden Data,IN_HOUSE,edendata.com,cus_SWsVFqTtRz99GE,sub_1RbokHKojVEYZPlX4m9V2fik,co_59e88774-acf9-4633-8b62-6eac9ad34f2f,24.0,cus_SWsVFqTtRz99GE,13800.0,1656.0
440,co_59f1c6be-098c-4d3a-b013-079741b334db,Lenny Financial,IN_HOUSE,lennyfinancial.ie,cus_Sclx8Iwug4JZnn,sub_1RhWTCKojVEYZPlXDw4o0nba,co_59f1c6be-098c-4d3a-b013-079741b334db,66.0,cus_Sclx8Iwug4JZnn,8900.0,1068.0
441,co_5a097717-7944-4405-a9ce-c2b34122d889,Proactive Media GmbH,AGENCY,proactive-media.de,cus_SdYqswG6mxnAmH,sub_1RiHkfKojVEYZPlXfnsK4wuj,co_5a097717-7944-4405-a9ce-c2b34122d889,93.0,cus_SdYqswG6mxnAmH,8900.0,1068.0
442,co_5a28dd3c-3338-43fb-a6c4-e75789e33c81,Embeddable,IN_HOUSE,embeddable.com,cus_Sds0nnA9dJwXg3,sub_1RiaJ9KojVEYZPlXGTPY3NQU,co_5a28dd3c-3338-43fb-a6c4-e75789e33c81,75.0,cus_Sds0nnA9dJwXg3,8900.0,1068.0
443,co_5aa6422d-3c08-4dc5-948d-49daf5e85a64,Boost Money,IN_HOUSE,boost.money,cus_SgJ6YdGW43OpQr,sub_1RkwV2KojVEYZPlXqomwvMiH,co_5aa6422d-3c08-4dc5-948d-49daf5e85a64,18.0,cus_SgJ6YdGW43OpQr,8900.0,1068.0
444,co_5ac7f4de-566d-4305-b4d6-eeac12e40eed,get traction GmbH,AGENCY,gettraction.de,cus_T13ATnW9hbj0M6,sub_1S516jKojVEYZPlXVx1PMMeP,co_5ac7f4de-566d-4305-b4d6-eeac12e40eed,204.0,cus_T13ATnW9hbj0M6,27800.0,3336.0
445,co_5acd0425-e44f-4c42-8e32-7bc91d7460ff,Growth Plays,AGENCY,growthplays.com,cus_SBWWynndgSlFcq,sub_1RH9TAKojVEYZPlXEclydvvj,co_5acd0425-e44f-4c42-8e32-7bc91d7460ff,5523.0,cus_SBWWynndgSlFcq,73800.0,8856.0
446,co_5ae3cb6f-3b9f-433e-9971-e56704179dd9,Boden,IN_HOUSE,boden.com,cus_Ss6ILxalZUbmuO,sub_1RwM6lKojVEYZPlXnrFUQZ1Z,co_5ae3cb6f-3b9f-433e-9971-e56704179dd9,21.0,cus_Ss6ILxalZUbmuO,8900.0,1068.0
447,co_5b50d43f-4f6f-404e-af23-0f4cea7164ed,Supio,IN_HOUSE,supio.com,cus_SwiYzeIwcjWbvI,sub_1S15yWKojVEYZPlXRAdhO8zu,co_5b50d43f-4f6f-404e-af23-0f4cea7164ed,30.0,cus_SwiYzeIwcjWbvI,8900.0,1068.0
448,co_5b54c92f-cd7b-4c87-952e-c5bcc1f546ed,Global Board Institute,IN_HOUSE,globalboardinstitute.com,cus_ScgzEtDfZlj1WD,sub_1RhRbNKojVEYZPlXLDg8FBHK,co_5b54c92f-cd7b-4c87-952e-c5bcc1f546ed,54.0,,,0.0
449,co_5b95582f-ca38-4da9-a101-491ee7a4583a,MADGE GmbH,AGENCY,madge.eu,cus_SjUHh5mIJSdgaR,sub_1Ro1PtKojVEYZPlXYlqBgJj9,co_5b95582f-ca38-4da9-a101-491ee7a4583a,27.0,cus_SjUHh5mIJSdgaR,8900.0,1068.0
450,co_5b95e937-0f79-41a9-b2bb-34b771ab212b,Inbound Scope,AGENCY,inboundscope.com,cus_T6TE5F0qQYVB8W,sub_1SAGLcKojVEYZPlXUPYdWIDK,co_5b95e937-0f79-41a9-b2bb-34b771ab212b,51.0,,,0.0
451,co_5c3edb11-3370-463b-97f0-dbbd03cc7fcb,rlvnt,AGENCY,rlvnt.de,cus_SJGezu6PqMWvuV,sub_1ROe7zKojVEYZPlXpExauJn1,co_5c3edb11-3370-463b-97f0-dbbd03cc7fcb,75.0,cus_SJGezu6PqMWvuV,31400.0,3768.0
452,co_5c44fbfa-6eb8-4939-9d5d-d1310fb84417,Chambio,AGENCY,chambio.com,cus_T6GXEhnrON15Ta,sub_1SA44BKojVEYZPlXhX6qycr9,co_5c44fbfa-6eb8-4939-9d5d-d1310fb84417,66.0,,,0.0
453,co_5c7a9e2c-a9f6-44d9-8798-bcd3a19a05fa,DataToBiz,IN_HOUSE,datatobiz.com,cus_SyQ2MNWoB4AQn6,sub_1S2TF1KojVEYZPlXgjxAIqpp,co_5c7a9e2c-a9f6-44d9-8798-bcd3a19a05fa,63.0,cus_SyQ2MNWoB4AQn6,8900.0,1068.0
454,co_5c966916-ffcb-49cf-bfa3-a6d48664b4a9,Saltfish,IN_HOUSE,saltfish.ai,cus_T1vvVY3UmMXq4w,sub_1S5s5iKojVEYZPlXtxV4MYJQ,co_5c966916-ffcb-49cf-bfa3-a6d48664b4a9,3.0,cus_T1vvVY3UmMXq4w,8900.0,1068.0
455,co_5ce13d04-411d-44e3-87b6-6857abfbe449,Digitas GmbH,AGENCY,digitas.de,cus_SqZjEHCUg0aLDI,sub_1RutVwKojVEYZPlXkRw1OWTL,co_5ce13d04-411d-44e3-87b6-6857abfbe449,600.0,,,0.0
456,co_5cfbc4a5-f1f1-43a1-b6c5-56cce333c879,Elaine Kuckertz,AGENCY,elainekuckertz.com,cus_SmbqeBEWdoJHEs,sub_1Rr2dHKojVEYZPlXSzzDRxvh,co_5cfbc4a5-f1f1-43a1-b6c5-56cce333c879,15.0,cus_SmbqeBEWdoJHEs,8900.0,1068.0
457,co_5dce817b-6323-42ae-a41c-ffe048d04cd2,Kulturwerke Deutschland,IN_HOUSE,kulturwerke-deutschland.de,cus_Sm8OEPXPPsrECJ,sub_1Rqa9AKojVEYZPlXgbORMWQy,co_5dce817b-6323-42ae-a41c-ffe048d04cd2,282.0,cus_Sm8OEPXPPsrECJ,19900.0,2388.0
458,co_5dd12ed5-d06f-40cf-b318-1a67514614c5,Sitemark,IN_HOUSE,sitemark.com,cus_T43AuChwcInMJx,sub_1S7v5NKojVEYZPlXumVSmFE7,co_5dd12ed5-d06f-40cf-b318-1a67514614c5,15.0,cus_T43AuChwcInMJx,8900.0,1068.0
459,co_5e41599f-922b-4e27-89e1-a2d1f5596787,move-elevator,AGENCY,paligo.com,cus_RusCnGdat0Vtw2,sub_1R12SNKojVEYZPlXL5Y7Afzm,co_5e41599f-922b-4e27-89e1-a2d1f5596787,309.0,cus_RusCnGdat0Vtw2,6000.0,720.0
460,co_5e59ffba-ae21-405e-a13e-8af5a00e4b9f,CJ SEO Consultancy,AGENCY,cjseo.com,cus_T0FfA7Zlsp5eK8,sub_1S4FCDKojVEYZPlXsbg70Ms7,co_5e59ffba-ae21-405e-a13e-8af5a00e4b9f,171.0,cus_T0FfA7Zlsp5eK8,3980.0,477.6
461,co_5e65cfed-82b1-41e7-b9ee-bf152f5633c4,Fluents,IN_HOUSE,fluents.ai,cus_Slm869j1Rk1RM7,sub_1RvLluKojVEYZPlXUXZbGyW4,co_5e65cfed-82b1-41e7-b9ee-bf152f5633c4,69.0,cus_Slm869j1Rk1RM7,8900.0,1068.0
462,co_5e6c7ffb-6545-4439-860a-7c37d7a91c9c,Foxglove,AGENCY,foxglove-partner.com,cus_T1kzfvXH7HCsFg,sub_1S5hY8KojVEYZPlX3rR89nJf,co_5e6c7ffb-6545-4439-860a-7c37d7a91c9c,33.0,cus_T1kzfvXH7HCsFg,8900.0,1068.0
463,co_5e976731-1e5f-4cca-ba5d-323373a72a8a,HawkSEM,AGENCY,hawksem.com,cus_Sk0BfBz1t59v9r,sub_1RoWB6KojVEYZPlX4SqdC656,co_5e976731-1e5f-4cca-ba5d-323373a72a8a,42.0,cus_Sk0BfBz1t59v9r,17800.0,2136.0
464,co_5eb83f9c-f941-4762-b07c-c5c8dc3fe1f9,Gigs,IN_HOUSE,gigs.com,cus_SdVfmDqbptDQl3,sub_1RiEfiKojVEYZPlXyZdwKi1K,co_5eb83f9c-f941-4762-b07c-c5c8dc3fe1f9,24.0,cus_SdVfmDqbptDQl3,8900.0,1068.0
465,co_5eca35fd-6b7f-4779-aae3-b21c3198dde9,Zebras,AGENCY,zebras.ventures,cus_ScajLFCCQTMCFW,sub_1RhLZvKojVEYZPlXjnBG81cQ,co_5eca35fd-6b7f-4779-aae3-b21c3198dde9,15.0,cus_ScajLFCCQTMCFW,8900.0,1068.0
466,co_5ed95c8e-fbab-458b-b2f6-7005f391b535,DbVisualizer,IN_HOUSE,dbvis.com,cus_SMZPOlA2uaR4Py,sub_1RRqGpKojVEYZPlX1zMTnFtV,co_5ed95c8e-fbab-458b-b2f6-7005f391b535,75.0,cus_SMZPOlA2uaR4Py,8900.0,1068.0
467,co_5f08e076-4e2e-4494-aefd-1bd0a12f1e6b,Apohem,IN_HOUSE,apohem.se,cus_SbwBTuL0YiA9Bi,sub_1S5NJqKojVEYZPlXxDXQyWIe,co_5f08e076-4e2e-4494-aefd-1bd0a12f1e6b,24.0,cus_SbwBTuL0YiA9Bi,8900.0,1068.0
468,co_5f3e984a-8abc-4d99-9f18-cf03cec82f64,Gioielli di Valenza,AGENCY,gioiellidivalenza.com,cus_SyYfBfTMKE85dI,sub_1S2bYZKojVEYZPlXv2QyQThb,co_5f3e984a-8abc-4d99-9f18-cf03cec82f64,75.0,cus_SyYfBfTMKE85dI,8900.0,1068.0
469,co_5fab5c41-a4d7-40ef-bc03-9e93b46ee60b,MobileBoost,IN_HOUSE,mobileboost.io,cus_Sr4krytfYsnIuO,sub_1S5RgoKojVEYZPlXnZnzW77G,co_5fab5c41-a4d7-40ef-bc03-9e93b46ee60b,75.0,cus_Sr4krytfYsnIuO,8900.0,1068.0
470,co_5fb642af-2065-40b3-97c5-064e6419744c,BotRank.ai,IN_HOUSE,botrank.ai,cus_Sx0s4iXQ1wt8H1,sub_1S16yrKojVEYZPlXNBgIbOg4,co_5fb642af-2065-40b3-97c5-064e6419744c,36.0,cus_Sx0s4iXQ1wt8H1,8900.0,1068.0
471,co_603e3faa-f332-449c-977c-639b7ac5bfc4,Getfluence,AGENCY,getfluence.com,cus_SAz1CiPx3RBFO1,sub_1RGd4uKojVEYZPlXcuF2kuc4,co_603e3faa-f332-449c-977c-639b7ac5bfc4,75.0,cus_SAz1CiPx3RBFO1,9000.0,1080.0
472,co_60836cf9-addd-4059-a5f1-6cde88fb8a13,Bravvo.io,IN_HOUSE,bravvo.io,cus_T6Ub4XEFyqifHt,sub_1SAHevKojVEYZPlXcPbdcT9C,co_60836cf9-addd-4059-a5f1-6cde88fb8a13,27.0,,,0.0
473,co_6085d774-5c4c-45db-997b-f037a1a9f24a,Digitale Konsorten,AGENCY,digitale-konsorten.de,cus_Ssm6OMmeklJzfh,sub_1Rx0bpKojVEYZPlXQqwxcTaQ,co_6085d774-5c4c-45db-997b-f037a1a9f24a,558.0,cus_Ssm6OMmeklJzfh,13900.0,1668.0
474,co_60e627ee-328b-4adb-a4c1-01a3c641db45,gotoitcareer,IN_HOUSE,gotoitcareer.com,cus_ScIgnT4w0SoYvl,sub_1Rh46UKojVEYZPlXtzKIC7CY,co_60e627ee-328b-4adb-a4c1-01a3c641db45,51.0,cus_ScIgnT4w0SoYvl,8900.0,1068.0
475,co_614243f0-b327-4cc7-acae-2f62d829af08,10Web,IN_HOUSE,10web.io,cus_SdWjrw3WHMytgF,sub_1RiFfmKojVEYZPlXU84WzIKZ,co_614243f0-b327-4cc7-acae-2f62d829af08,75.0,cus_SdWjrw3WHMytgF,8900.0,1068.0
476,co_615b6999-1f83-441e-8ec0-f4cc75ffcc2f,Simpplistic,AGENCY,simplistic.com,cus_SlrGg0iy3tCW5Y,sub_1RqJZVKojVEYZPlXbtkJerp3,co_615b6999-1f83-441e-8ec0-f4cc75ffcc2f,243.0,cus_SlrGg0iy3tCW5Y,8900.0,1068.0
477,co_620d850f-02e7-4bd9-a5d9-c6b3aa2c81f1,Arizona College of Nursing,IN_HOUSE,arizonacollege.edu,cus_SZWyd9aEOy2N9u,sub_1ReNuaKojVEYZPlXy8nK3F9Q,co_620d850f-02e7-4bd9-a5d9-c6b3aa2c81f1,81.0,cus_SZWyd9aEOy2N9u,19900.0,2388.0
478,co_62471f9a-4398-4f57-9db3-93e980cb8c0e,ScaleVisible,AGENCY,scalevisible.com,cus_Srs4qLYpHorqTW,sub_1Rw8KoKojVEYZPlXFkSeLCgq,co_62471f9a-4398-4f57-9db3-93e980cb8c0e,198.0,cus_Srs4qLYpHorqTW,8900.0,1068.0
479,co_625200c4-152a-4f03-a8d3-f1d808fdafe3,Combitech,IN_HOUSE,combitech.se,cus_T4NC14DlAlnCHn,sub_1S8EXVKojVEYZPlX4GNyJ0Om,co_625200c4-152a-4f03-a8d3-f1d808fdafe3,15.0,,,0.0
480,co_625868a0-c2e8-429d-be5d-e6fa321175cc,Saxo,IN_HOUSE,home.saxo,cus_SBPmQQYfXCrL0o,sub_1RH2y9KojVEYZPlXr6lRVfFq,co_625868a0-c2e8-429d-be5d-e6fa321175cc,747.0,cus_SBPmQQYfXCrL0o,49900.0,5988.0
481,co_62800e33-623e-4423-a9b1-13d2f74eee1b,netzstrategen GmbH,AGENCY,netzstrategen.com,cus_S802GouerXdAsS,sub_1RDlI6KojVEYZPlXh2RergN3,co_62800e33-623e-4423-a9b1-13d2f74eee1b,300.0,cus_S802GouerXdAsS,19900.0,2388.0
482,co_62e63b12-305e-431c-8a31-a78261e246d1,XBert,IN_HOUSE,xbert.io,cus_T0CtswFhwAt4W9,sub_1S4ChCKojVEYZPlXxL6tjuDn,co_62e63b12-305e-431c-8a31-a78261e246d1,63.0,cus_T0CtswFhwAt4W9,8900.0,1068.0
483,co_62f9d13a-fb81-4d55-aa7d-8f6226f83cc2,AKQA,AGENCY,akqa.com,cus_SgqVtGQ6sFelMN,sub_1RlSolKojVEYZPlXo9qFFHrc,co_62f9d13a-fb81-4d55-aa7d-8f6226f83cc2,33.0,cus_SgqVtGQ6sFelMN,9950.0,1194.0
484,co_63533393-f3b6-4945-9429-eecaf9b5ae3b,Racing Post,IN_HOUSE,racingpost.com,cus_Sg9PKNzlXXyhCZ,sub_1RlRsgKojVEYZPlXUFBurhXc,co_63533393-f3b6-4945-9429-eecaf9b5ae3b,243.0,cus_Sg9PKNzlXXyhCZ,19900.0,2388.0
485,co_6384d09f-1700-480f-b2b8-206a1e0c211d,HubSpot,AGENCY,hubspot.com,cus_T6A8FsFtBo8TOL,sub_1S9xpuKojVEYZPlXRpnK9qlj,co_6384d09f-1700-480f-b2b8-206a1e0c211d,18.0,,,0.0
486,co_63ca0887-be70-45c9-9ddd-4a3f69bd9c6a,Linktree,IN_HOUSE,linktr.ee,cus_SeY17eBfvVzblN,sub_1SAOxRKojVEYZPlXk147AYnE,co_63ca0887-be70-45c9-9ddd-4a3f69bd9c6a,63.0,cus_SeY17eBfvVzblN,8900.0,1068.0
487,co_63ca12e5-2b7b-4cc8-a853-7f6d57dc063b,Cape Morris,AGENCY,capemorris.agency,cus_T4RAikCfBlQlDP,sub_1S8IIxKojVEYZPlXz1FdkVV6,co_63ca12e5-2b7b-4cc8-a853-7f6d57dc063b,45.0,,,0.0
